Country,ISO2,ISO3,Indicator,Unit,Source,Copyright and Usage,CTS Code,CTS Name,CTS Full Descriptor,Growth Type,Sector,Scenarios,Scope,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,Not applicable,Current Policies,Scope 1,0.210715184,0.209767938,0.208818433,0.207866668,0.206912645,0.205956362,0.205762647,0.205562417,0.205355674,0.205142416,0.204922644,0.204196379,0.203470493,0.202744987,0.202019861,0.201295115,0.200145901,0.198999578,0.197856149,0.196715612,0.195577967,0.194823115,0.194068656,0.193314591,0.192560919,0.19180764
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,Not applicable,Current Policies,Scope 2,0.022232336,0.021788238,0.021347688,0.020910685,0.02047723,0.020047322,0.019639582,0.019234696,0.018832666,0.01843349,0.01803717,0.017676337,0.01731748,0.016960599,0.016605694,0.016252765,0.015820921,0.015390578,0.014961736,0.014534396,0.014108557,0.013722876,0.01333741,0.012952159,0.012567122,0.012182299
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,Not applicable,Delayed transition,Scope 1,0.210816997,0.209548408,0.208281089,0.207015039,0.205750259,0.204486749,0.456560683,0.671731899,0.8500004,0.991366181,1.095829248,1.099936041,1.096329371,1.085009237,1.065975639,1.039228579,1.08922083,1.137728396,1.184751281,1.230289481,1.274343001,1.365531131,1.458561008,1.553432633,1.650146005,1.748701124
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,Not applicable,Delayed transition,Scope 2,0.022232336,0.021788238,0.021347688,0.020910685,0.02047723,0.020047322,0.0430902,0.0605742,0.07249932,0.078865562,0.079672924,0.074268329,0.067626206,0.059746554,0.050629373,0.040274664,0.040992276,0.041512942,0.041836666,0.041963445,0.04189328,0.046635514,0.051631049,0.05687988,0.062382006,0.068137436
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,Not applicable,Divergent Net Zero,Scope 1,3.158097274,3.178941966,3.17664409,3.15120364,3.102620626,3.030895037,3.043129819,3.037141421,3.012929836,2.970495068,2.909837119,2.976710888,3.033466653,3.080104425,3.116624195,3.143025962,3.338871459,3.536977413,3.737343834,3.939970717,4.144858079,4.48853542,4.843069375,5.208459915,5.584707058,5.971810794
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,Not applicable,Divergent Net Zero,Scope 2,0.283044128,0.274924965,0.263497045,0.24876037,0.230714938,0.209360744,0.197316948,0.182590556,0.165181559,0.145089965,0.122315769,0.121582332,0.120048602,0.11771459,0.114580275,0.110645677,0.124291022,0.138725514,0.15394915,0.169961927,0.186763855,0.208771613,0.232002867,0.256457606,0.282135823,0.309037532
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,Not applicable,Nationally Determined Contributions (NDCs),Scope 1,0.840374426,0.915993882,0.990080307,1.062633699,1.13365406,1.203141389,1.20269588,1.202145582,1.201490495,1.200730618,1.199865952,1.180309719,1.160418422,1.140192059,1.119630632,1.09873414,1.087472155,1.07599593,1.064305464,1.052400757,1.040281809,1.045223434,1.050152527,1.055069085,1.059973108,1.064864599
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,Not applicable,Nationally Determined Contributions (NDCs),Scope 2,0.084265573,0.090095529,0.095453082,0.100338234,0.104750985,0.108691331,0.10633639,0.103942369,0.101509269,0.099037091,0.096525834,0.090791935,0.08497952,0.07908859,0.073119141,0.067071176,0.06257223,0.058014544,0.053398118,0.048722951,0.043989047,0.043329475,0.042659363,0.041978711,0.04128752,0.04058579
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,Not applicable,Net Zero 2050,Scope 1,1.374315391,1.407781015,1.431180814,1.444514785,1.447782931,1.440985251,1.475784198,1.502794923,1.522017421,1.533451695,1.537097743,1.609807631,1.679642753,1.746603104,1.810688689,1.871899509,2.011023736,2.153081516,2.298072835,2.445997698,2.596856102,2.797002624,3.002484676,3.213302271,3.429455394,3.650944066
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFC,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Assets in Disclosing Firms",Constant Assets/Revenues,Not applicable,Net Zero 2050,Scope 2,0.119916417,0.117645759,0.11376245,0.108266493,0.101157886,0.09243663,0.087320376,0.08078015,0.072815949,0.063427776,0.052615631,0.053144792,0.053343026,0.053210336,0.052746717,0.051952173,0.061423925,0.071618346,0.082535436,0.094175198,0.106537634,0.121532928,0.13749672,0.154429019,0.17232982,0.191199127
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Below 2°C,Scope 1,1.485195459,1.562797071,1.635383657,1.702955214,1.765511745,1.823053249,1.866673027,1.900386737,1.924194384,1.938095964,1.942091481,1.998636216,2.047359718,2.088261993,2.121343035,2.14660285,2.251463545,2.353438488,2.452527685,2.548731122,2.642048816,2.806400045,2.971839659,3.13836766,3.305984044,3.474688816
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Below 2°C,Scope 2,0.142136743,0.146050525,0.148987393,0.150947347,0.151930386,0.151936513,0.147270123,0.140733797,0.132327537,0.122051341,0.109905208,0.104834693,0.098340365,0.090422224,0.081080269,0.0703145,0.071616848,0.072580939,0.073206767,0.07349434,0.073443649,0.081677743,0.0903471,0.099451726,0.108991613,0.118966772
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Current Policies,Scope 1,0.465773687,0.463679855,0.461581029,0.459477209,0.457368395,0.455254588,0.454826391,0.454383795,0.453926801,0.453455407,0.452969614,0.451364246,0.449759718,0.44815603,0.446553181,0.444951172,0.4424109,0.439877021,0.437349536,0.434828445,0.432313748,0.430645191,0.428977504,0.427310686,0.425644737,0.423979658
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Current Policies,Scope 2,0.049143289,0.048161637,0.047187826,0.046221856,0.045263728,0.044313442,0.043412155,0.04251718,0.041628515,0.040746161,0.039870117,0.039072517,0.038279284,0.037490419,0.036705922,0.035925794,0.034971227,0.034019979,0.033072049,0.032127438,0.031186146,0.030333622,0.029481572,0.028629996,0.027778893,0.026928266
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Delayed transition,Scope 1,0.465998738,0.463194597,0.460393261,0.457594732,0.45479901,0.452006093,1.009200897,1.484824386,1.878876562,2.19135742,2.422266967,2.431344795,2.42337246,2.398349961,2.356277297,2.297154474,2.407659444,2.514882603,2.618823962,2.71948351,2.81686126,3.018427331,3.224064475,3.433772698,3.647551994,3.865402366
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Delayed transition,Scope 2,0.049143289,0.048161637,0.047187826,0.046221856,0.045263728,0.044313442,0.095248387,0.133895754,0.160255541,0.174327748,0.176112376,0.164165833,0.149483804,0.13206629,0.111913291,0.089024809,0.090611046,0.091761948,0.092477523,0.092757761,0.092602665,0.103085097,0.114127437,0.125729674,0.137891805,0.150613848
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Divergent Net Zero,Scope 1,6.980790776,7.026866758,7.021787436,6.965552798,6.858162864,6.699617611,6.726661888,6.713424881,6.659906579,6.566106986,6.432026108,6.579846695,6.705302019,6.80839211,6.889116942,6.947476516,7.380381622,7.818283338,8.261181686,8.709076654,9.161968279,9.9216471,10.70532384,11.51299842,12.3446709,13.20034125
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Divergent Net Zero,Scope 2,0.625652622,0.607705684,0.582444929,0.549870364,0.509981983,0.462779777,0.436157665,0.403605828,0.36512425,0.320712948,0.27037191,0.26875069,0.26536047,0.260201271,0.253273049,0.244575849,0.274738092,0.306644698,0.340295664,0.375690978,0.412830665,0.461477537,0.512828877,0.566884658,0.623644866,0.683109532
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Nationally Determined Contributions (NDCs),Scope 1,1.857598906,2.024751326,2.18851507,2.348890133,2.505876519,2.659474229,2.658489457,2.657273055,2.655825022,2.654145359,2.652234064,2.609006147,2.565037589,2.520328388,2.474878545,2.428688062,2.403794098,2.378426569,2.352585471,2.326270807,2.299482576,2.310405753,2.321301225,2.332168991,2.343009051,2.353821408
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Nationally Determined Contributions (NDCs),Scope 2,0.186264159,0.199150939,0.2109935,0.221791845,0.231545973,0.24025588,0.235050419,0.229758576,0.224380349,0.218915742,0.213364754,0.200690304,0.187842299,0.174820738,0.161625618,0.148256943,0.138312283,0.128237784,0.118033442,0.107699256,0.097235237,0.09577729,0.094296046,0.092791505,0.091263668,0.089712534
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Net Zero 2050,Scope 1,3.037844427,3.111818248,3.163542145,3.193016116,3.200240162,3.185214283,3.262135338,3.321840978,3.364331194,3.389605994,3.397665371,3.55838636,3.712752844,3.860764815,4.002422282,4.137725248,4.445251279,4.75926176,5.079756656,5.406735983,5.740199731,6.182612005,6.636818158,7.102818218,7.580612156,8.070200013
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,ECTFR,,"Environment, Climate Change, Transition to a Low-Carbon Economy, Forward Looking Transition Risk Indicators, Carbon Cost to Revenues in Disclosing Firms",Constant Assets/Revenues,Not applicable,Net Zero 2050,Scope 2,0.265068282,0.260049123,0.251465295,0.239316801,0.223603636,0.204325806,0.193016625,0.178559834,0.160955431,0.140203419,0.116303799,0.117473479,0.117911663,0.117618361,0.116593557,0.114837263,0.135774023,0.158308198,0.182439792,0.20816881,0.235495259,0.268641485,0.303928521,0.341356386,0.380925068,0.422634577
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Below 2°C,Scope 1,0.595411766,0.607574467,0.616445751,0.622260889,0.625245216,0.625614316,0.620612993,0.61200968,0.600133703,0.585297814,0.567798627,0.565591179,0.560698197,0.553361266,0.54380953,0.532260046,0.539881195,0.545660937,0.549726964,0.552201257,0.553200244,0.567790266,0.580884828,0.592550013,0.60285032,0.611848657
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Below 2°C,Scope 2,0.056982324,0.056780609,0.056159694,0.055156254,0.05380522,0.052139814,0.048962914,0.045322589,0.04127141,0.036859054,0.032132383,0.029667018,0.026931889,0.02396067,0.020785051,0.017434804,0.017173092,0.016828391,0.016409084,0.015923087,0.015377855,0.016525024,0.017659519,0.018777316,0.019874757,0.020948541
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Current Policies,Scope 1,0.186727701,0.180266553,0.173989549,0.167893256,0.161974228,0.156229001,0.151216182,0.146331942,0.141574455,0.136941856,0.13243224,0.127730917,0.123173012,0.118755304,0.114474591,0.110327689,0.10608625,0.10198852,0.098030629,0.094208766,0.090519172,0.087128044,0.083849249,0.080679825,0.077616849,0.074657444
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Current Policies,Scope 2,0.019701442,0.01872398,0.017787101,0.016889495,0.016029873,0.015206974,0.014433244,0.013692437,0.012983447,0.01230519,0.011656607,0.011057075,0.010483319,0.009934455,0.009409619,0.008907966,0.008385793,0.007887767,0.007413004,0.006960645,0.00652985,0.006137092,0.005762558,0.005405582,0.005065516,0.004741726
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Delayed transition,Scope 1,0.186817924,0.180077897,0.173541828,0.167205398,0.161064295,0.15511422,0.335529137,0.478179983,0.585999605,0.661781838,0.708184899,0.688042756,0.663674564,0.635530396,0.604035287,0.569590013,0.5773356,0.583092868,0.587001792,0.589196012,0.589803007,0.610687581,0.630185459,0.64832495,0.665135662,0.680648361
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Delayed transition,Scope 2,0.019701442,0.01872398,0.017787101,0.016889495,0.016029873,0.015206974,0.031667242,0.043120432,0.049981827,0.052646335,0.051489009,0.046457052,0.040938238,0.034995786,0.028689143,0.022074111,0.021727734,0.02127564,0.020728568,0.020096648,0.019389429,0.020856155,0.022307696,0.023738812,0.025144743,0.02652119
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Divergent Net Zero,Scope 1,2.798584482,2.731861289,2.646810743,2.545217302,2.428776548,2.299097236,2.236414039,2.162023621,2.077146899,1.982940029,1.880496172,1.862021324,1.836341078,1.804132093,1.76603566,1.722658743,1.769750728,1.812722889,1.851719903,1.886885217,1.91836088,2.00734555,2.092495193,2.173750211,2.251066158,2.324412772
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Divergent Net Zero,Scope 2,0.250822833,0.236260013,0.2195483,0.200922971,0.180607009,0.158811408,0.145009388,0.129979161,0.113877979,0.096854124,0.079047151,0.07605337,0.072672689,0.068949828,0.064926933,0.060643706,0.065879783,0.071097687,0.076276286,0.081396201,0.086439745,0.093366038,0.100239094,0.107032556,0.11372242,0.12028693
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Nationally Determined Contributions (NDCs),Scope 1,0.744707533,0.787170151,0.824944539,0.858285908,0.887440885,0.912647587,0.883868291,0.855760988,0.828320735,0.801542084,0.775419117,0.738318886,0.702471548,0.667853034,0.634438899,0.602204371,0.576408724,0.551454596,0.527325207,0.504003601,0.48147268,0.467440805,0.453728605,0.440332974,0.427250627,0.414478114
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Nationally Determined Contributions (NDCs),Scope 2,0.074672914,0.077424656,0.079532436,0.081042877,0.082000594,0.082448233,0.07814724,0.073992556,0.069981604,0.066111745,0.062380282,0.05679306,0.05144325,0.046325138,0.041432974,0.036760991,0.033166071,0.029732814,0.026456853,0.023333832,0.020359411,0.019377641,0.018431392,0.017519811,0.016642044,0.01579724
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Net Zero 2050,Scope 1,1.217865504,1.209793227,1.19247377,1.166730064,1.133345534,1.093064975,1.084562505,1.069781637,1.049295515,1.023648476,0.993356777,1.006982623,1.016789481,1.023050611,1.026027071,1.025967998,1.065932236,1.103467648,1.138612714,1.171408934,1.201900538,1.250864758,1.297252685,1.341071373,1.382334095,1.421059928
Chile,CL,CHL,Carbon Cost to Assets in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Net Zero 2050,Scope 2,0.106265322,0.101100271,0.09478798,0.087446507,0.079187864,0.070118166,0.064172259,0.057504267,0.050200115,0.042340914,0.034003103,0.03324365,0.032291764,0.031167279,0.029888937,0.028474427,0.032557419,0.036704847,0.04089335,0.045101297,0.049308716,0.054351489,0.059406794,0.064450935,0.069462162,0.074420592
Chile,CL,CHL,Carbon Cost to Revenues in Disclosing Firms,Percent,"ICE Data Services, Orbis (Bureau Van Dijk), Network for Greening the Financial System ([NGFS](www.ngfs.net/en)); IMF staff calculations.",The indicators are created from ICE Data Services and per license agreement they should not be used for commercial purposes; https://www.imf.org/external/terms.htm,,,,Growth Rates applied to Assets/Revenues,Not applicable,Below 2°C,Scope 1,1.393706036,1.440639553,1.4798262,1.511504116,1.535933686,1.553395205,1.556758493,1.550100754,1.534021994,1.509134129,1.476056759,1.481715101,1.479604048,1.470231658,1.45410737,1.431738999,1.460333202,1.483609676,1.501834157,1.515274965,1.524201438,1.570241862,1.611928209,1.649384505,1.68274179,1.712137019
