Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Sector,Scale,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Land transport and transport via pipelines,Units,28532.8962534585,24858.4581393523,24021.0468354177,,3219.2213160129,,28807.6872688113,1753.66198710347,2743.64818425371,10740.7202237126,8127.61261808817,554.340190846158,10297.4584587803,4399.34425447676
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)","Machinery and equipment, nec",Units,36338.2530065734,38633.5157497687,31298.5660408047,,5081.24316796069,,34395.2511650919,2153.69973781787,3539.80833878231,12437.1262542026,9674.23856609327,585.82575037489,9927.51689141467,4165.14187926177
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Mining and extraction of energy producing products,Units,2857.35246029129,1967.88751886146,1143.40553832661,,808.115049104136,,576.645693937244,57.7294145131756,81.4333719580943,513.622889646144,614.709106526208,34.8886453132856,532.331297520235,212.008771430713
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Mining and quarrying of non-energy producing products,Units,176.918641560563,123.877139769373,65.0368920810851,,13.807988198161,,121.507873976353,3.77967747652135,8.01322073485272,44.6683637440615,59.0641036244764,3.11086813507766,62.1546897289561,26.9517081008143
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Mining support service activities,Units,38.3135056003615,25.9640360776715,16.4949380530862,,3.65476878134787,,22.1003800959346,1.32205079341853,2.39169160404774,10.5840009193238,7.72555367908975,0.258991021517639,4.52642195345126,1.90512932608095
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)","Motor vehicles, trailers and semi-trailers",Units,14346.1135404855,15163.6927298937,13054.5789863473,,1783.32560005705,,13602.102852524,669.392087293776,837.337038885285,4728.4102412086,3997.73275119188,237.651684516766,4328.53110471226,1808.1964443616
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",OTHER  SERVICE ACTIVITIES,Units,162.978750344283,152.406328122695,60.5520165787764,,10.4949679871349,,240.700423142941,10.8771343889914,18.0319963364055,55.7347757739966,24.2536952910899,1.60635048119424,45.8038385908918,19.008309778415
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Other manufacturing; repair and installation of machinery and equipment,Units,9118.13912615911,8089.84082844836,5684.53068997452,,865.253118973671,,4656.62011181157,255.397324509541,414.913765983344,1616.47156396362,1239.4185132717,69.2398629849313,1269.49269579051,521.185322869867
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Other non-metallic mineral products,Units,5931.4161448739,6470.49489774362,5044.84182785856,,512.661047273791,,3704.7925159409,341.339740364383,495.997874604252,2323.67742572767,1466.94602484372,58.6261681475532,1296.79971674451,493.109319637827
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Other transport equipment,Units,13322.7917480723,13031.9433249833,11051.7499861161,,6488.14278502103,,1131.08339090082,352.260574174935,1204.608332667,6386.52479844198,3481.54707841239,159.521543904835,4907.00256036045,1706.13614211725
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Paper products and printing,Units,2135.58400459014,2281.78701444062,1457.87559958248,,325.294494869641,,2316.56887760437,119.524556815051,175.999693538754,763.372185018313,527.921807500222,26.6253508370044,426.142522347905,188.429996572251
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Pharmaceuticals,Units,7203.08867772277,5326.73833769781,3383.72727132407,,938.480476008715,,7642.02829264965,438.26588819917,551.072892744265,2135.94174789119,1531.80665654545,72.4116845749436,1222.33339989295,524.532351108196
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Postal and courier activities,Units,234.29191682381,178.652887100135,125.387223796423,,13.9914957451422,,83.9103085038527,4.41018997815467,6.18600395308181,24.768491872795,14.9716765402596,1.02082254305515,20.3747278372428,8.29949125580322
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Private households with employed persons,Units,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)","PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Units,19019.3387047848,17545.2858485439,13910.1959669745,,3179.24594090356,,22660.4139998474,1107.74127111251,1464.37566521183,6838.0490034116,4293.92188630248,327.817557390375,5243.26881062666,2133.19093859876
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Public admin. and defence; compulsory social security,Units,1770.9465434198,1218.03334390355,1662.32633516037,,206.338179720207,,1300.3119641007,63.7656616903395,139.126148491372,570.168300048693,384.147858547768,28.6893481675762,343.486999503134,140.932832413612
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)","Publishing, audiovisual and broadcasting activities",Units,5976.74163625185,6763.72758159465,5441.69892792344,,1025.77912032796,,7800.52058549298,383.77949083694,557.190410489984,2486.64678571005,1729.99876460838,101.01090670884,1688.66561186721,716.644966254123
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Real estate activities,Units,8016.93248937533,8802.43607355028,6475.3458514778,,565.999098456231,,3967.75839242887,264.613996989442,384.237804424609,1702.27323440701,1414.87235163192,100.173746016491,1808.96626592483,752.28670993326
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Rubber and plastic products,Units,1399.25763864575,1410.60690525274,880.519330027607,,151.166944500263,,1224.61847220805,58.0776213609009,113.321841398534,332.596343313037,238.10073835972,16.895793701438,191.643368624793,80.8881507236192
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Telecommunications,Units,1070.55471826038,645.161107343709,552.035486724452,,99.1504117141421,,1155.72558329201,56.9093512595116,75.0292742230807,301.8585632896,194.759362192177,11.3827425825582,192.068229004778,78.2634487675903
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)","Textiles, wearing apparel, leather and related products",Units,940.042551767371,981.812747804917,618.272298761522,,100.602715408448,,703.537988616624,39.8596795385691,69.7144741792869,221.157881572119,147.567766886654,9.19694511281677,154.803645205425,66.1099506225036
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Warehousing and support activities for transportation,Units,3588.12840223073,3541.74056655309,2948.59616338174,,390.763817837499,,3089.85620820846,189.732515414251,316.783608355806,1193.72823475735,756.276086471621,43.7915212426976,803.365137025156,336.482293517429
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)","WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",Units,113.867689677724,104.296726879278,57.2658953464597,,12.0247413713238,,75.7454886766387,4.88282911634427,5.61750519633322,32.3899131352172,31.432032601084,1.57639063353487,23.1586010039732,8.81138045103589
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Water transport,Units,28839.8918957864,37896.2696922087,27186.9471957349,,5272.71613165688,,23471.3304828215,1509.02913420539,2534.951025999,8929.35092715788,7375.24124585322,394.196618317291,7115.44003694811,2797.28238541039
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Wholesale and retail trade; repair of motor vehicles,Units,34570.6441648848,33560.0759679347,25641.5210123374,,3562.7912710358,,26428.1676123683,1484.53231282347,2299.94184848829,8968.61391258236,6430.91718040754,387.991737770417,6796.30157756136,2880.75434048295
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs),Metric tons of CO2,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFR,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes),"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes)",Wood and products of wood and cork,Units,1185.60469501145,1395.66602649166,890.117823391221,,116.185961613723,,735.635277828124,46.2753190267952,116.181789811936,463.464137775935,166.308884659503,10.9346479704996,175.06336010521,74.2600580065696
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio",Accommodation and food services,Units,0.0124081570752204,0.011274113519846,0.0063332494362066,,0.0014390286981103,,0.0089360131522386,0.0005481720323804,0.0009034627138275,0.0030913299192099,0.003602939218255,0.0001904581099216,0.0048534901537775,0.0017786484373662
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio",ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Units,0.574380989981015,0.485358509758307,0.310576780133009,,0.0433920883195498,,0.317252382313603,0.0168728911760298,0.0224572114053745,0.0962679203223693,0.0812929107557008,0.0050437256329706,0.0878144221177857,0.0343931870856421
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio","Agriculture, forestry and fishing",Units,0.109170771082897,0.173721361941871,0.0610889635934135,,0.01961918188111,,0.0786534491301609,0.0030105545177043,0.0059242808505619,0.0229027147470768,0.0307684675309455,0.0021465696557168,0.0325783008118085,0.0139091728560258
Denmark,DK,DNK,CO2 emissions in gross fixed capital formation of direct investment in resident operating units (non-SPEs) to final demand ratio,Metric tons per million US$,"OECD (2022), OECD FDI Statistics Database, https://stats.oecd.org/. OECD (2021), OECD Inter-Country Input-Output Database, https://oe.cd/icio.  OECD (2018), OECD Analytical AMNE Database, https://www.oecd.org/sti/ind/analytical-amne-database.htm. IMF staff calculations.",ECBIFF,CO2 Emissions in Gross Fixed Capital Formation; Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio,"Environment, Climate Change, Cross-Border, Direct Investment-Related, CO2 Emissions in Gross Fixed Capital Formation, Of which: Capital Formation of Direct Investment in Resident Operating Unites (Non-Spes) to Final Demand Ratio",Air transport,Units,2.44055348728067,2.53512885247281,1.35504302912924,,0.391991533901512,,1.58122684158845,0.109489575668811,0.202844754361882,0.842391049404519,1.10223628284897,0.0771951119278496,1.1295771477685,0.47232824684181
