Country,ISO2,ISO3,Indicator,Source,CTS Code,CTS Name,CTS Full Descriptor,Unit,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Honduras,HN,HND,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,,,257533274.136737,,
Honduras,HN,HND,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,0.0439676457243936,,
Honduras,HN,HND,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
Honduras,HN,HND,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
Honduras,HN,HND,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,,,14067114.5803431,,
Honduras,HN,HND,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024016232943343,,
Honduras,HN,HND,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
Honduras,HN,HND,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
Honduras,HN,HND,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Domestic Currency,,,,,,,,,,,,,,,,,,,,,,,,,,48611378.2416487,,
Honduras,HN,HND,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,0.0082992299300652,,
Hungary,HU,HUN,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Domestic Currency,793000000.0,1585000000.0,2236000000.0,3171000000.0,2836000000.0,3970000000.0,5681000000.0,8588000000.0,6668000000.0,8642000000.0,395000000.0,801000000.0,12945000000.0,11215000000.0,9211000000.0,13065000000.0,14400000000.0,15378000000.0,18368000000.0,24127000000.0,25743000000.0,19241000000.0,20393000000.0,22554000000.0,30166000000.0,28180000000.0,27202743000.0,
Hungary,HU,HUN,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Percent of GDP,0.0135869495379323,0.0222540315249066,0.0253096928426543,0.0303653668961769,0.0243693988406147,0.0297957408151814,0.0368927247105275,0.0492604649377972,0.0348493041976844,0.0410011511350729,0.0017517390999697,0.0032940868180638,0.0503669668335566,0.0412053113885198,0.0348133195738012,0.0476281265869207,0.0505236548769835,0.053173593560525,0.0606386336235413,0.073687828586113,0.0736833997508624,0.0531312902873511,0.0519152112816466,0.0519768007493288,0.0634664692921046,0.0583722514473594,0.0492297925021465,
Hungary,HU,HUN,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Domestic Currency,45320000000.0,27749000000.0,59328000000.0,82503000000.0,85085000000.0,85711000000.0,113132000000.0,148667000000.0,122390000000.0,129920000000.0,133953000000.0,170045000000.0,155571000000.0,174567000000.0,157282000000.0,158860000000.0,201584000000.0,199477000000.0,275234000000.0,379295000000.0,415829000000.0,179381000000.0,257173000000.0,272170000000.0,342388000000.0,366840000000.0,393697231000.0,
Hungary,HU,HUN,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Percent of GDP,0.776495022773132,0.389607016267908,0.67154447986091,0.790045368979906,0.731124929602856,0.643280287408065,0.734685395520401,0.852748665685549,0.639653020509087,0.616393144580962,0.594052424451262,0.699304610459018,0.605302386810601,0.641380971302696,0.594453211291565,0.579120106360369,0.707275030883461,0.689745670612098,0.908635327022091,1.15842935066812,1.19021459950283,0.495335168808031,0.654694779136709,0.627229132745624,0.720352631704074,0.759874972354483,0.712488185136317,
Hungary,HU,HUN,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Domestic Currency,12326000000.0,9422000000.0,10039000000.0,11768000000.0,9957000000.0,13156000000.0,15827000000.0,28086000000.0,25358000000.0,14491000000.0,16473000000.0,10640000000.0,12371000000.0,25988000000.0,39694000000.0,11623000000.0,31832000000.0,35262000000.0,25128000000.0,25279000000.0,23276000000.0,16446000000.0,12897000000.0,18057000000.0,11500000000.0,22634000000.0,48457763000.0,
Hungary,HU,HUN,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Percent of GDP,0.211188827244078,0.132288634086858,0.113633276586497,0.112689888878653,0.0855592751255291,0.098738732031367,0.102781403624981,0.16110030487226,0.132529792418249,0.0687511780951564,0.0730541726425361,0.0437566588566788,0.0481336227653865,0.095483159372702,0.150024960065407,0.0423713521102012,0.111685345975287,0.121927900645808,0.0829555523569439,0.0772062261710263,0.0666221812765052,0.04541329453073,0.032832367964468,0.0416132433772559,0.0241949345905723,0.0468842277948734,0.0876957745624474,
Hungary,HU,HUN,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Domestic Currency,0.0,11000000.0,6000000.0,20000000.0,0.0,0.0,0.0,1000000.0,0.0,24000000.0,0.0,0.0,0.0,0.0,0.0,1260000000.0,1278000000.0,1309000000.0,999000000.0,650000000.0,922000000.0,733000000.0,681000000.0,980000000.0,1843000000.0,1588000000.0,1600000000.0,
Hungary,HU,HUN,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Percent of GDP,0.0,0.0001544443828226,6.79150970733121e-05,0.0001915191857217,0.0,0.0,0.0,5.73596471096847e-06,0.0,0.0001138657286787,0.0,0.0,0.0,0.0,0.0,0.0045932980864538,0.0044839743703322,0.0045262214833351,0.0032980180199214,0.0019852069706541,0.0026390123361805,0.0020240754524519,0.0017336467848183,0.0022584581331179,0.0038775012565586,0.0032893944392621,0.0028955781409041,
Hungary,HU,HUN,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Domestic Currency,2065000000.0,3712000000.0,735000000.0,2091000000.0,984000000.0,918000000.0,4586000000.0,189000000.0,30000000.0,8371000000.0,2652000000.0,3080000000.0,112000000.0,1925000000.0,10932000000.0,1889000000.0,16200000000.0,5976000000.0,15311000000.0,71098000000.0,43756000000.0,61857000000.0,18924000000.0,5871000000.0,6446000000.0,11647000000.0,10443000000.0,
Hungary,HU,HUN,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Percent of GDP,0.0353808963377431,0.0521179590034406,0.0083195993914807,0.0200233308672046,0.00845539085302,0.0068897959869865,0.0297817348217707,0.001084097330373,0.0001567905107874,0.0397154172820753,0.011761043273721,0.012666401247986,0.0004357744523258,0.007072690541498,0.0413179035480181,0.006886301655009,0.0568391117366064,0.0206636360461502,0.0505465004034212,0.217144992614725,0.125241457464116,0.170809325050916,0.048175523870636,0.0135300078566688,0.0135617868148547,0.0241256782330516,0.018899076578414,
Hungary,HU,HUN,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Domestic Currency,11875000000.0,9920000000.0,22023000000.0,20973000000.0,26499000000.0,21066000000.0,21153000000.0,35936000000.0,32777000000.0,33487000000.0,40101000000.0,48698000000.0,41948000000.0,57873000000.0,48714000000.0,55460000000.0,49860000000.0,57404000000.0,87537000000.0,79613000000.0,147020000000.0,49607000000.0,127610000000.0,162839000000.0,191751000000.0,212491000000.0,227955725000.0,
Hungary,HU,HUN,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Percent of GDP,0.203461570949491,0.139280752509195,0.249282363807592,0.20083659410707,0.227702644526604,0.158105056930129,0.137368738919519,0.206127627853363,0.171304085735978,0.158875902344386,0.177839214298448,0.200268963628059,0.163213095769334,0.212632633614606,0.184116387983732,0.202178025297407,0.174938155011555,0.198489853345583,0.288987591000868,0.243151203930294,0.420810839116334,0.136982688908301,0.324861477548714,0.375270473406932,0.403426339363202,0.440155361330761,0.412539759002479,
Hungary,HU,HUN,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Domestic Currency,18261000000.0,3099000000.0,24289000000.0,44480000000.0,44809000000.0,46601000000.0,65885000000.0,75867000000.0,57557000000.0,64905000000.0,74332000000.0,106826000000.0,88195000000.0,77566000000.0,48731000000.0,75563000000.0,88014000000.0,84148000000.0,127891000000.0,178528000000.0,175112000000.0,31497000000.0,76668000000.0,61869000000.0,100682000000.0,90300000000.0,78038000000.0,
Hungary,HU,HUN,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Percent of GDP,0.312876778703887,0.0435111947606849,0.274931632135613,0.42593866904508,0.385038220257089,0.349750961644401,0.427860793443602,0.435170434727045,0.300813047646389,0.307935629995592,0.329646255136587,0.43931849990823,0.343152926989998,0.28498717638537,0.184180640120607,0.275463002624377,0.308804788912696,0.290964465530697,0.422209031617396,0.545253892395307,0.501217709558832,0.0869744945782806,0.195176551686426,0.142580149222321,0.211825600386782,0.187048059109175,0.141228204349926,
Iceland,IS,ISL,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Domestic Currency,,,,,,0.0,,,,,1630086514.95539,1734293585.36161,1809525412.78597,2310579651.96492,2506595531.65741,2833815781.69564,2929176680.85935,2769727747.46901,2899134203.94824,3341367654.09484,3800886866.47666,4099922703.49811,5390797924.39056,5980219557.6463,5581535119.17906,6621168520.28099,6671389535.32115,
Iceland,IS,ISL,Expenditure on biodiversity & landscape protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENB_G14,Expenditure on Biodiversity & Landscape Protection,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Protection of Biodiversity and Landscape [2014 Manual]",Percent of GDP,,,,,,0.0,,,,,0.153574999972244,0.141492285762902,0.1304677748607,0.145353756512695,0.154120105906723,0.168582475545067,0.165958172499933,0.150107646295852,0.147153267014132,0.160152977151347,0.164480176388783,0.163209844983476,0.204045480054405,0.21024471366974,0.183418563990349,0.22609682066587,0.206352844781711,
Iceland,IS,ISL,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Domestic Currency,,,,,,0.0,5373251082.49793,5813745013.92895,6053257921.47908,6696464717.76913,7002336977.06358,7696126359.10409,8319174362.93464,9898933683.34695,10159402343.2632,10021240062.4509,9964033743.55747,10675593870.3543,10095514243.642,12859746265.5361,12813851550.2517,13890846830.6342,16081280019.4574,18387193127.1021,18583598460.3861,23530282850.8148,23695215847.3855,
Iceland,IS,ISL,Expenditure on environment protection,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GEN_G14,Environmental Protection Expenditures,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection [2014 Manual]",Percent of GDP,,,,,,0.0,0.669750109064317,0.68065481231753,0.690433452542459,0.690057688134236,0.659709709387794,0.627888218731263,0.59981703497559,0.622721313727889,0.624659282009259,0.596159238251013,0.564531611088525,0.578572486105781,0.512424675310459,0.616372354988406,0.554508628445129,0.55296724398796,0.608687720720019,0.646432813533571,0.610688076057221,0.803501999026617,0.732917059023041,
Iceland,IS,ISL,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Domestic Currency,,,,,,0.0,,,,,512908037.319506,641300214.169157,627573728.42825,714320364.27351,857827403.559837,774008729.357526,736821222.96555,919789974.96545,1131759619.14781,956745603.917963,1042246609.42713,1193379017.0572,1158362664.20379,1312564748.26607,1465492269.75842,2673131317.69472,1915438511.79825,
Iceland,IS,ISL,Expenditure on environmental protection n.e.c.,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENO_G14,Expenditure on Environmental Protection Not Elsewhere Classified,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Environmental Protection Not Elsewhere Classified [2014 Manual]",Percent of GDP,,,,,,0.0,,,,,0.0483224976677158,0.0523204571180565,0.0452484100695806,0.0449364072830705,0.0527442296200506,0.046045444637374,0.0417460320579413,0.0498487652278284,0.0574454694803233,0.0458571676948352,0.0451023437901208,0.0475060674227485,0.0438448387807604,0.0461454294465413,0.0481585230440297,0.0912809408644225,0.0592464559026814,
Iceland,IS,ISL,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Domestic Currency,,,,,,0.0,,,,,41323749.7110036,44694788.2599671,52391760.9315875,62585512.9181274,73279885.4508021,82185275.9733754,85333612.060361,92537072.2538617,73966515.4427212,78339784.5025995,84913384.0785696,96930814.5743077,104827823.361738,111720600.43128,132662436.561856,145890386.463171,136382537.187553,
Iceland,IS,ISL,Expenditure on environmental protection R&D,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENR_G14,Expenditure on Environmental Protection R&D,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, R&D Environmental Protection [2014 Manual]",Percent of GDP,,,,,,0.0,,,,,0.0038932257904692,0.0036464228467252,0.0037774747021949,0.0039371243480775,0.004505674554938,0.004889166531727,0.004834740902758,0.0050151218378158,0.0037543672115021,0.003754854603357,0.0036745551450623,0.0038586247509732,0.0039678065920681,0.0039277263020641,0.0043595091834189,0.0049818022972836,0.004218450201146,
Iceland,IS,ISL,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Domestic Currency,,,,,,0.0,,,,,0.0,0.0,529209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Iceland,IS,ISL,Expenditure on pollution abatement,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENP_G14,Expenditure on Pollution Abatement,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Pollution Abatement [2014 Manual]",Percent of GDP,,,,,,0.0,,,,,0.0,0.0,3.81562591928199e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Iceland,IS,ISL,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Domestic Currency,,,,,,0.0,,,,,4582564390.50802,5016231495.56618,5719973998.98841,6643728373.45558,6543955414.76832,6177551740.08368,6213041178.67221,6893539075.66599,5990653905.10327,8483293223.02073,7885804690.26929,8500614295.50462,9427291607.50135,11084151909.7585,11648691573.8867,14090092626.3759,14972005263.0786,
Iceland,IS,ISL,Expenditure on waste management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENM_G14,Expenditure on Waste Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Management [2014 Manual]",Percent of GDP,,,,,,0.0,,,,,0.431736180680162,0.409249083439082,0.412413262967169,0.417943123280999,0.402360527989169,0.367499881918186,0.352011869552632,0.373600952744286,0.304071571604504,0.406607355538868,0.341251553121161,0.338392706830764,0.356829595292787,0.389682071381384,0.382795455950302,0.481142435199039,0.463099308137504,
Iceland,IS,ISL,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Domestic Currency,,,,,,0.0,,,,,235454284.569663,259606275.747178,109180252.800425,167719780.734809,177744107.826834,153678535.340717,-338951.0,0.0,0.0,0.0,0.0,0.0,0.0,-101463689.0,-244782939.0,0.0,0.0,
Iceland,IS,ISL,Expenditure on waste water management,"International Monetary Fund (IMF), Statistics Department. 2021. Government Finance Statistics (GFS) Database. https://data.imf.org/?sk=a0867067-d23c-4ebc-ad23-d3b015045405; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",GENW_G14,Expenditure on Waste Water Management,"Government and Public Sector Finance, Expenditure By Cofog, [Sector], Environmental Protection, Waste Water Management [2014 Manual]",Percent of GDP,,,,,,0.0,,,,,0.0221828052772035,0.0211799695644976,0.0078719561167527,0.0105509023030469,0.0109287439383785,0.0091422696186609,-1.9203924739194e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035671272661561,-0.0080439761108805,0.0,0.0,
